,PTS/100,isHome,possession_diff,time,startsBall,offence1,offence2,offence3,offence4,offence5,defence1,defence2,defence3,defence4,defence5
0,108.33333333333333,1.0,0.0,313.0,0.0,2546.0,204001.0,201577.0,101181.0,2756.0,203145.0,200794.0,201143.0,2594.0,201952.0
1,100.0,0.0,0.0,313.0,1.0,203145.0,200794.0,201143.0,2594.0,201952.0,2546.0,204001.0,201577.0,101181.0,2756.0
2,0.0,1.0,0.0,77.0,0.0,2546.0,204001.0,201577.0,101181.0,2756.0,200794.0,201143.0,2594.0,201952.0,201168.0
3,100.0,0.0,0.0,77.0,1.0,200794.0,201143.0,2594.0,201952.0,201168.0,2546.0,204001.0,201577.0,101181.0,2756.0
4,100.0,1.0,0.0,26.0,1.0,2546.0,204001.0,101181.0,2756.0,203124.0,200794.0,201143.0,2594.0,201952.0,201168.0
5,0.0,0.0,0.0,26.0,0.0,200794.0,201143.0,2594.0,201952.0,201168.0,2546.0,204001.0,101181.0,2756.0,203124.0
6,200.0,1.0,0.0,17.0,1.0,2546.0,204001.0,2756.0,203124.0,204038.0,200794.0,201143.0,2594.0,201952.0,201168.0
7,0.0,0.0,0.0,17.0,0.0,200794.0,201143.0,2594.0,201952.0,201168.0,2546.0,204001.0,2756.0,203124.0,204038.0
8,0.0,1.0,0.0,101.0,0.0,2546.0,2756.0,203124.0,204038.0,202682.0,200794.0,2594.0,201952.0,201168.0,203200.0
9,120.0,0.0,0.0,101.0,1.0,200794.0,2594.0,201952.0,201168.0,203200.0,2546.0,2756.0,203124.0,204038.0,202682.0
10,200.0,1.0,0.0,22.0,0.0,2546.0,203124.0,204038.0,202682.0,1626170.0,200794.0,201168.0,203200.0,203471.0,203934.0
11,0.0,0.0,0.0,22.0,1.0,200794.0,201168.0,203200.0,203471.0,203934.0,2546.0,203124.0,204038.0,202682.0,1626170.0
12,80.0,1.0,0.0,273.0,1.0,203124.0,204038.0,202682.0,1626170.0,202498.0,201168.0,203200.0,203471.0,203934.0,203118.0
13,55.55555555555556,0.0,0.0,273.0,0.0,201168.0,203200.0,203471.0,203934.0,203118.0,203124.0,204038.0,202682.0,1626170.0,202498.0
14,150.0,1.0,0.0,27.0,1.0,203124.0,204038.0,202682.0,1626170.0,202498.0,201143.0,203471.0,203934.0,203118.0,2594.0
15,0.0,0.0,0.0,27.0,0.0,201143.0,203471.0,203934.0,203118.0,2594.0,203124.0,204038.0,202682.0,1626170.0,202498.0
16,80.0,1.0,0.0,120.0,0.0,203124.0,204038.0,202682.0,1626170.0,202498.0,201143.0,203471.0,203934.0,2594.0,200794.0
17,166.66666666666669,0.0,0.0,120.0,1.0,201143.0,203471.0,203934.0,2594.0,200794.0,203124.0,204038.0,202682.0,1626170.0,202498.0
18,66.66666666666666,1.0,0.0,66.0,0.0,204038.0,204001.0,2546.0,2756.0,101181.0,2594.0,200794.0,201952.0,203145.0,201168.0
19,166.66666666666669,0.0,0.0,66.0,1.0,2594.0,200794.0,201952.0,203145.0,201168.0,204038.0,204001.0,2546.0,2756.0,101181.0
20,100.0,1.0,0.0,105.0,0.0,204001.0,2546.0,2756.0,101181.0,201577.0,2594.0,200794.0,201952.0,203145.0,201168.0
21,100.0,0.0,0.0,105.0,1.0,2594.0,200794.0,201952.0,203145.0,201168.0,204001.0,2546.0,2756.0,101181.0,201577.0
22,133.33333333333331,1.0,0.0,44.0,1.0,204001.0,2546.0,2756.0,101181.0,201577.0,200794.0,201952.0,203145.0,201168.0,203934.0
23,166.66666666666669,0.0,0.0,44.0,0.0,200794.0,201952.0,203145.0,201168.0,203934.0,204001.0,2546.0,2756.0,101181.0,201577.0
24,0.0,1.0,0.0,23.0,0.0,204001.0,2546.0,101181.0,201577.0,1626170.0,201952.0,203145.0,201168.0,203934.0,201143.0
25,66.66666666666666,0.0,0.0,23.0,1.0,201952.0,203145.0,201168.0,203934.0,201143.0,204001.0,2546.0,101181.0,201577.0,1626170.0
26,83.33333333333334,1.0,0.0,324.0,0.0,2546.0,101181.0,201577.0,1626170.0,202682.0,201952.0,203145.0,203934.0,201143.0,200794.0
27,115.38461538461537,0.0,0.0,324.0,1.0,201952.0,203145.0,203934.0,201143.0,200794.0,2546.0,101181.0,201577.0,1626170.0,202682.0
28,100.0,1.0,0.0,41.0,0.0,2546.0,201577.0,101181.0,2756.0,202498.0,203145.0,200794.0,201143.0,2594.0,201952.0
29,66.66666666666666,0.0,0.0,41.0,1.0,203145.0,200794.0,201143.0,2594.0,201952.0,2546.0,201577.0,101181.0,2756.0,202498.0
30,75.0,1.0,0.0,61.0,1.0,2546.0,201577.0,2756.0,202498.0,1626170.0,200794.0,201143.0,2594.0,201952.0,201168.0
31,75.0,0.0,0.0,61.0,0.0,200794.0,201143.0,2594.0,201952.0,201168.0,2546.0,201577.0,2756.0,202498.0,1626170.0
32,0.0,1.0,0.0,5.0,1.0,2546.0,2756.0,202498.0,1626170.0,203124.0,200794.0,201143.0,2594.0,201952.0,201168.0
33,50.0,0.0,0.0,5.0,0.0,200794.0,201143.0,2594.0,201952.0,201168.0,2546.0,2756.0,202498.0,1626170.0,203124.0
34,0.0,1.0,0.0,13.0,0.0,2546.0,2756.0,202498.0,1626170.0,203124.0,200794.0,2594.0,201168.0,203471.0,203200.0
35,100.0,0.0,0.0,13.0,1.0,200794.0,2594.0,201168.0,203471.0,203200.0,2546.0,2756.0,202498.0,1626170.0,203124.0
36,0.0,1.0,0.0,0.0,1.0,2756.0,202498.0,1626170.0,203124.0,202682.0,200794.0,2594.0,201168.0,203471.0,203200.0
37,0.0,0.0,0.0,0.0,0.0,200794.0,2594.0,201168.0,203471.0,203200.0,2756.0,202498.0,1626170.0,203124.0,202682.0
38,71.42857142857143,1.0,0.0,150.0,0.0,202498.0,1626170.0,203124.0,202682.0,204038.0,200794.0,201168.0,203471.0,203200.0,203934.0
39,0.0,0.0,0.0,150.0,1.0,200794.0,201168.0,203471.0,203200.0,203934.0,202498.0,1626170.0,203124.0,202682.0,204038.0
40,100.0,1.0,0.0,84.0,1.0,202498.0,1626170.0,203124.0,202682.0,204038.0,201168.0,203471.0,203200.0,203934.0,201143.0
41,75.0,0.0,0.0,84.0,0.0,201168.0,203471.0,203200.0,203934.0,201143.0,202498.0,1626170.0,203124.0,202682.0,204038.0
42,83.33333333333334,1.0,0.0,153.0,1.0,203124.0,204038.0,202682.0,1626170.0,202498.0,203145.0,201143.0,2594.0,203471.0,203118.0
43,160.0,0.0,0.0,153.0,0.0,203145.0,201143.0,2594.0,203471.0,203118.0,203124.0,204038.0,202682.0,1626170.0,202498.0
44,0.0,1.0,0.0,44.0,0.0,203124.0,1626170.0,202498.0,2546.0,2756.0,203145.0,201143.0,2594.0,203471.0,203118.0
45,0.0,0.0,0.0,44.0,1.0,203145.0,201143.0,2594.0,203471.0,203118.0,203124.0,1626170.0,202498.0,2546.0,2756.0
46,100.0,1.0,0.0,9.0,0.0,1626170.0,202498.0,2546.0,2756.0,204001.0,203145.0,2594.0,203118.0,201952.0,201168.0
47,66.66666666666666,0.0,0.0,9.0,1.0,203145.0,2594.0,203118.0,201952.0,201168.0,1626170.0,202498.0,2546.0,2756.0,204001.0
48,80.0,1.0,0.0,79.0,1.0,1626170.0,202498.0,2546.0,2756.0,204001.0,203145.0,2594.0,201952.0,201168.0,200794.0
