,PTS/100,isHome,possession_diff,time,startsBall,offence1,offence2,offence3,offence4,offence5,defence1,defence2,defence3,defence4,defence5
0,100.0,1.0,0.0,94.0,0.0,202331.0,201152.0,1626167.0,203922.0,201952.0,202711.0,202344.0,201572.0,203925.0,1627785.0
1,66.66666666666666,0.0,0.0,94.0,1.0,202711.0,202344.0,201572.0,203925.0,1627785.0,202331.0,201152.0,1626167.0,203922.0,201952.0
2,,1.0,1.0,0.0,0.0,202331.0,201152.0,1626167.0,203922.0,201952.0,202344.0,201572.0,203925.0,1627785.0,202711.0
3,0.0,0.0,-1.0,0.0,1.0,202344.0,201572.0,203925.0,1627785.0,202711.0,202331.0,201152.0,1626167.0,203922.0,201952.0
4,114.28571428571428,1.0,1.0,119.0,1.0,202331.0,201152.0,1626167.0,203922.0,201952.0,202344.0,201572.0,203925.0,1627785.0,202711.0
5,42.857142857142854,0.0,-1.0,119.0,0.0,202344.0,201572.0,203925.0,1627785.0,202711.0,202331.0,201152.0,1626167.0,203922.0,201952.0
6,160.0,1.0,3.0,105.0,1.0,202331.0,201152.0,1626167.0,203922.0,201952.0,202344.0,201572.0,1627785.0,202711.0,203930.0
7,100.0,0.0,-2.0,105.0,0.0,202344.0,201572.0,1627785.0,202711.0,203930.0,202331.0,201152.0,1626167.0,203922.0,201952.0
8,50.0,1.0,4.0,107.0,0.0,202331.0,201152.0,1626167.0,203922.0,201952.0,202344.0,203930.0,203915.0,1627747.0,2449.0
9,50.0,0.0,-3.0,107.0,1.0,202344.0,203930.0,203915.0,1627747.0,2449.0,202331.0,201152.0,1626167.0,203922.0,201952.0
10,100.0,1.0,4.0,44.0,0.0,201952.0,101139.0,202338.0,101145.0,2744.0,203930.0,203915.0,1627747.0,2449.0,203120.0
11,100.0,0.0,-3.0,44.0,1.0,203930.0,203915.0,1627747.0,2449.0,203120.0,201952.0,101139.0,202338.0,101145.0,2744.0
12,63.63636363636363,1.0,5.0,261.0,0.0,101139.0,202338.0,101145.0,2744.0,201166.0,203930.0,203915.0,1627747.0,2449.0,203120.0
13,141.66666666666669,0.0,-4.0,261.0,1.0,203930.0,203915.0,1627747.0,2449.0,203120.0,101139.0,202338.0,101145.0,2744.0,201166.0
14,66.66666666666666,1.0,2.0,101.0,0.0,101139.0,101145.0,2744.0,201166.0,201152.0,201572.0,1627747.0,203930.0,203915.0,203120.0
15,150.0,0.0,-1.0,101.0,1.0,201572.0,1627747.0,203930.0,203915.0,203120.0,101139.0,101145.0,2744.0,201166.0,201152.0
16,133.33333333333331,1.0,1.0,78.0,0.0,101145.0,201166.0,201152.0,1626167.0,202331.0,201572.0,203915.0,2449.0,203925.0,200751.0
17,75.0,0.0,0.0,78.0,1.0,201572.0,203915.0,2449.0,203925.0,200751.0,101145.0,201166.0,201152.0,1626167.0,202331.0
18,200.0,1.0,1.0,0.0,1.0,201152.0,1626167.0,202331.0,201952.0,203922.0,201572.0,2449.0,203925.0,200751.0,203930.0
19,,0.0,0.0,0.0,0.0,201572.0,2449.0,203925.0,200751.0,203930.0,201152.0,1626167.0,202331.0,201952.0,203922.0
20,66.66666666666666,1.0,2.0,53.0,1.0,201152.0,1626167.0,202331.0,201952.0,203922.0,201572.0,2449.0,203925.0,200751.0,203930.0
21,150.0,0.0,-1.0,53.0,0.0,201572.0,2449.0,203925.0,200751.0,203930.0,201152.0,1626167.0,202331.0,201952.0,203922.0
22,166.66666666666669,1.0,1.0,64.0,0.0,201152.0,1626167.0,202331.0,201952.0,203922.0,2449.0,203925.0,200751.0,203930.0,202344.0
