,PTS/100,isHome,possession_diff,time,startsBall,offence1,offence2,offence3,offence4,offence5,defence1,defence2,defence3,defence4,defence5
0,45.45454545454545,1.0,0.0,354.0,0.0,202694.0,101141.0,203083.0,203484.0,202704.0,202330.0,202324.0,203497.0,203918.0,203526.0
1,66.66666666666666,0.0,0.0,354.0,1.0,202330.0,202324.0,203497.0,203918.0,203526.0,202694.0,101141.0,203083.0,203484.0,202704.0
2,50.0,1.0,0.0,141.0,0.0,202694.0,101141.0,203083.0,203484.0,202704.0,202330.0,202324.0,203497.0,203918.0,203504.0
3,80.0,0.0,0.0,141.0,1.0,202330.0,202324.0,203497.0,203918.0,203504.0,202694.0,101141.0,203083.0,203484.0,202704.0
4,0.0,1.0,0.0,19.0,1.0,202694.0,101141.0,203083.0,202704.0,201975.0,202330.0,202324.0,203504.0,202692.0,1626168.0
5,0.0,0.0,0.0,19.0,0.0,202330.0,202324.0,203504.0,202692.0,1626168.0,202694.0,101141.0,203083.0,202704.0,201975.0
6,100.0,1.0,0.0,25.0,0.0,202694.0,203083.0,201975.0,2581.0,201229.0,202324.0,203504.0,202692.0,1626168.0,204060.0
7,0.0,0.0,0.0,25.0,1.0,202324.0,203504.0,202692.0,1626168.0,204060.0,202694.0,203083.0,201975.0,2581.0,201229.0
8,81.81818181818183,1.0,0.0,276.0,1.0,202694.0,203083.0,201975.0,2581.0,201229.0,203504.0,202692.0,1626168.0,204060.0,203497.0
9,60.0,0.0,0.0,276.0,0.0,203504.0,202692.0,1626168.0,204060.0,203497.0,202694.0,203083.0,201975.0,2581.0,201229.0
10,166.66666666666669,1.0,0.0,72.0,1.0,2581.0,201229.0,203382.0,1626169.0,203484.0,203497.0,203504.0,202692.0,204060.0,202407.0
11,66.66666666666666,0.0,0.0,72.0,0.0,203497.0,203504.0,202692.0,204060.0,202407.0,2581.0,201229.0,203382.0,1626169.0,203484.0
12,50.0,1.0,0.0,75.0,1.0,2581.0,201229.0,203382.0,1626169.0,203484.0,203497.0,202692.0,204060.0,203918.0,203526.0
13,100.0,0.0,0.0,75.0,0.0,203497.0,202692.0,204060.0,203918.0,203526.0,2581.0,201229.0,203382.0,1626169.0,203484.0
14,100.0,1.0,0.0,14.0,1.0,2581.0,201229.0,203382.0,1626169.0,203484.0,204060.0,203918.0,203526.0,202324.0,202330.0
15,150.0,0.0,0.0,14.0,0.0,204060.0,203918.0,203526.0,202324.0,202330.0,2581.0,201229.0,203382.0,1626169.0,203484.0
16,0.0,1.0,0.0,17.0,0.0,201229.0,203382.0,1626169.0,203484.0,202704.0,204060.0,203918.0,203526.0,202324.0,202330.0
17,200.0,0.0,0.0,17.0,1.0,204060.0,203918.0,203526.0,202324.0,202330.0,201229.0,203382.0,1626169.0,203484.0,202704.0
18,100.0,1.0,0.0,55.0,1.0,1626169.0,203484.0,202704.0,202694.0,203083.0,203918.0,203526.0,202324.0,202330.0,202407.0
19,133.33333333333331,0.0,0.0,55.0,0.0,203918.0,203526.0,202324.0,202330.0,202407.0,1626169.0,203484.0,202704.0,202694.0,203083.0
20,33.33333333333333,1.0,0.0,40.0,1.0,1626169.0,203484.0,202704.0,202694.0,203083.0,203918.0,202324.0,202330.0,202407.0,202692.0
