,PTS/100,isHome,possession_diff,time,startsBall,offence1,offence2,offence3,offence4,offence5,defence1,defence2,defence3,defence4,defence5
0,107.14285714285714,1.0,0.0,411.0,0.0,202695.0,200746.0,1495.0,201980.0,2225.0,2207.0,201152.0,201572.0,201961.0,101127.0
1,60.0,0.0,0.0,411.0,1.0,2207.0,201152.0,201572.0,201961.0,101127.0,202695.0,200746.0,1495.0,201980.0,2225.0
2,0.0,1.0,0.0,32.0,1.0,202695.0,200746.0,201988.0,1938.0,2564.0,2207.0,201152.0,201572.0,203499.0,202711.0
3,0.0,0.0,0.0,32.0,0.0,2207.0,201152.0,201572.0,203499.0,202711.0,202695.0,200746.0,201988.0,1938.0,2564.0
4,0.0,1.0,0.0,21.0,0.0,200746.0,201988.0,1938.0,2564.0,203937.0,201152.0,201572.0,203499.0,202711.0,1626178.0
5,100.0,0.0,0.0,21.0,1.0,201152.0,201572.0,203499.0,202711.0,1626178.0,200746.0,201988.0,1938.0,2564.0,203937.0
6,100.0,1.0,0.0,48.0,0.0,200746.0,201988.0,1938.0,2564.0,203937.0,201152.0,203499.0,202711.0,1626178.0,200745.0
7,100.0,0.0,0.0,48.0,1.0,201152.0,203499.0,202711.0,1626178.0,200745.0,200746.0,201988.0,1938.0,2564.0,203937.0
8,77.77777777777779,1.0,0.0,221.0,0.0,201988.0,1938.0,2564.0,2561.0,2446.0,201152.0,203499.0,202711.0,1626178.0,200745.0
9,133.33333333333331,0.0,0.0,221.0,1.0,201152.0,203499.0,202711.0,1626178.0,200745.0,201988.0,1938.0,2564.0,2561.0,2446.0
10,80.0,1.0,0.0,116.0,1.0,201988.0,2564.0,2561.0,2446.0,201980.0,203499.0,202711.0,1626178.0,200745.0,203080.0
11,125.0,0.0,0.0,116.0,0.0,203499.0,202711.0,1626178.0,200745.0,203080.0,201988.0,2564.0,2561.0,2446.0,201980.0
12,0.0,1.0,0.0,9.0,1.0,2561.0,201980.0,202695.0,2225.0,1495.0,203499.0,202711.0,1626178.0,200745.0,203080.0
13,0.0,0.0,0.0,9.0,0.0,203499.0,202711.0,1626178.0,200745.0,203080.0,2561.0,201980.0,202695.0,2225.0,1495.0
14,0.0,1.0,0.0,57.0,0.0,2561.0,201980.0,202695.0,2225.0,1495.0,202711.0,1626178.0,203080.0,201572.0,101127.0
15,166.66666666666669,0.0,0.0,57.0,1.0,202711.0,1626178.0,203080.0,201572.0,101127.0,2561.0,201980.0,202695.0,2225.0,1495.0
16,0.0,1.0,0.0,0.0,1.0,201980.0,202695.0,2225.0,1495.0,200746.0,1626178.0,203080.0,201572.0,101127.0,2207.0
