,PTS/100,isHome,possession_diff,time,startsBall,offence1,offence2,offence3,offence4,offence5,defence1,defence2,defence3,defence4,defence5
0,107.6923076923077,1.0,0.0,338.0,0.0,1626181.0,201586.0,202685.0,201942.0,200768.0,2772.0,200782.0,203991.0,201935.0,101108.0
1,57.14285714285714,0.0,0.0,338.0,1.0,2772.0,200782.0,203991.0,201935.0,101108.0,1626181.0,201586.0,202685.0,201942.0,200768.0
2,225.0,1.0,2.0,129.0,1.0,1626181.0,201586.0,202685.0,201942.0,200768.0,2772.0,203991.0,201935.0,201569.0,201601.0
3,125.0,0.0,-2.0,129.0,0.0,2772.0,203991.0,201935.0,201569.0,201601.0,1626181.0,201586.0,202685.0,201942.0,200768.0
4,0.0,1.0,4.0,31.0,1.0,1626181.0,201586.0,201942.0,200768.0,1627751.0,201935.0,201569.0,201601.0,2403.0,2207.0
5,50.0,0.0,-3.0,31.0,0.0,201935.0,201569.0,201601.0,2403.0,2207.0,1626181.0,201586.0,201942.0,200768.0,1627751.0
6,0.0,1.0,3.0,21.0,1.0,201942.0,200768.0,1627751.0,1627783.0,101139.0,201935.0,201569.0,201601.0,2403.0,2207.0
7,0.0,0.0,-3.0,21.0,0.0,201935.0,201569.0,201601.0,2403.0,2207.0,201942.0,200768.0,1627751.0,1627783.0,101139.0
8,133.33333333333331,1.0,4.0,468.0,1.0,201942.0,1627751.0,1627783.0,101139.0,1627832.0,201569.0,201601.0,2403.0,2207.0,101108.0
9,86.66666666666667,0.0,-3.0,468.0,0.0,201569.0,201601.0,2403.0,2207.0,101108.0,201942.0,1627751.0,1627783.0,101139.0,1627832.0
10,0.0,1.0,5.0,0.0,1.0,1627751.0,1627783.0,101139.0,1626259.0,200768.0,200782.0,201569.0,203991.0,201935.0,2772.0
11,,0.0,-5.0,0.0,0.0,200782.0,201569.0,203991.0,201935.0,2772.0,1627751.0,1627783.0,101139.0,1626259.0,200768.0
