,PTS/100,isHome,possession_diff,time,startsBall,offence1,offence2,offence3,offence4,offence5,defence1,defence2,defence3,defence4,defence5
0,66.66666666666666,1.0,0.0,243.0,0.0,202695.0,200746.0,2561.0,201980.0,2225.0,977.0,203944.0,201579.0,203903.0,101150.0
1,55.55555555555556,0.0,0.0,243.0,1.0,977.0,203944.0,201579.0,203903.0,101150.0,202695.0,200746.0,2561.0,201980.0,2225.0
2,100.0,1.0,0.0,50.0,1.0,202695.0,200746.0,201980.0,2225.0,2564.0,977.0,203944.0,201579.0,203903.0,101150.0
3,100.0,0.0,0.0,50.0,0.0,977.0,203944.0,201579.0,203903.0,101150.0,202695.0,200746.0,201980.0,2225.0,2564.0
4,200.0,1.0,1.0,40.0,0.0,202695.0,200746.0,2225.0,2564.0,203613.0,977.0,203944.0,201579.0,203903.0,101150.0
5,0.0,0.0,0.0,40.0,1.0,977.0,203944.0,201579.0,203903.0,101150.0,202695.0,200746.0,2225.0,2564.0,203613.0
6,175.0,1.0,2.0,118.0,1.0,202695.0,200746.0,2564.0,203613.0,201988.0,977.0,203944.0,201579.0,203903.0,1626156.0
7,133.33333333333331,0.0,-1.0,118.0,0.0,977.0,203944.0,201579.0,203903.0,1626156.0,202695.0,200746.0,2564.0,203613.0,201988.0
8,0.0,1.0,3.0,0.0,1.0,2564.0,203613.0,201988.0,2561.0,203937.0,203944.0,203903.0,1626156.0,201156.0,101138.0
9,,0.0,-2.0,0.0,0.0,203944.0,203903.0,1626156.0,201156.0,101138.0,2564.0,203613.0,201988.0,2561.0,203937.0
10,66.66666666666666,1.0,3.0,69.0,1.0,2564.0,203613.0,201988.0,2561.0,203937.0,203944.0,203903.0,1626156.0,201156.0,101138.0
11,66.66666666666666,0.0,-2.0,69.0,0.0,203944.0,203903.0,1626156.0,201156.0,101138.0,2564.0,203613.0,201988.0,2561.0,203937.0
12,116.66666666666667,1.0,3.0,350.0,0.0,2564.0,203613.0,201988.0,2561.0,203937.0,203903.0,1626156.0,201156.0,101138.0,204028.0
13,91.66666666666666,0.0,-2.0,350.0,1.0,203903.0,1626156.0,201156.0,101138.0,204028.0,2564.0,203613.0,201988.0,2561.0,203937.0
14,0.0,1.0,4.0,0.0,1.0,200746.0,201980.0,2225.0,203937.0,1626246.0,101150.0,201156.0,101138.0,204028.0,203903.0
