,PTS/100,isHome,possession_diff,time,startsBall,offence1,offence2,offence3,offence4,offence5,defence1,defence2,defence3,defence4,defence5
0,166.66666666666669,1.0,0.0,222.0,0.0,1627863.0,200782.0,2403.0,203085.0,201935.0,202066.0,1628991.0,201188.0,1628975.0,201144.0
1,166.66666666666669,0.0,0.0,222.0,1.0,202066.0,1628991.0,201188.0,1628975.0,201144.0,1627863.0,200782.0,2403.0,203085.0,201935.0
2,85.71428571428571,1.0,0.0,108.0,1.0,1627863.0,200782.0,203085.0,201935.0,1627737.0,202066.0,1628991.0,201188.0,1628975.0,201144.0
3,66.66666666666666,0.0,0.0,108.0,0.0,202066.0,1628991.0,201188.0,1628975.0,201144.0,1627863.0,200782.0,203085.0,201935.0,1627737.0
4,50.0,1.0,1.0,65.0,1.0,1627863.0,200782.0,201935.0,1627737.0,101123.0,202066.0,1628991.0,201188.0,1628975.0,201144.0
5,166.66666666666669,0.0,0.0,65.0,0.0,202066.0,1628991.0,201188.0,1628975.0,201144.0,1627863.0,200782.0,201935.0,1627737.0,101123.0
6,,1.0,0.0,0.0,0.0,1627863.0,200782.0,201935.0,101123.0,1628392.0,202066.0,201188.0,1628975.0,202714.0,203210.0
7,0.0,0.0,1.0,0.0,1.0,202066.0,201188.0,1628975.0,202714.0,203210.0,1627863.0,200782.0,201935.0,101123.0,1628392.0
8,66.66666666666666,1.0,0.0,88.0,1.0,1627863.0,200782.0,201935.0,101123.0,1628392.0,202066.0,201188.0,202714.0,203210.0,201956.0
9,166.66666666666669,0.0,1.0,88.0,0.0,202066.0,201188.0,202714.0,203210.0,201956.0,1627863.0,200782.0,201935.0,101123.0,1628392.0
10,0.0,1.0,-1.0,4.0,0.0,1627863.0,200782.0,201935.0,101123.0,1628392.0,202066.0,202714.0,203210.0,201956.0,201149.0
11,0.0,0.0,2.0,4.0,1.0,202066.0,202714.0,203210.0,201956.0,201149.0,1627863.0,200782.0,201935.0,101123.0,1628392.0
12,50.0,1.0,-1.0,65.0,0.0,200782.0,101123.0,1628392.0,203516.0,203085.0,202066.0,202714.0,203210.0,201956.0,201149.0
13,150.0,0.0,2.0,65.0,1.0,202066.0,202714.0,203210.0,201956.0,201149.0,200782.0,101123.0,1628392.0,203516.0,203085.0
14,60.0,1.0,-1.0,253.0,0.0,200782.0,101123.0,203516.0,203085.0,1629109.0,202714.0,203210.0,201956.0,201149.0,203200.0
15,54.54545454545454,0.0,2.0,253.0,1.0,202714.0,203210.0,201956.0,201149.0,203200.0,200782.0,101123.0,203516.0,203085.0,1629109.0
16,100.0,1.0,-1.0,11.0,0.0,1627863.0,203085.0,203516.0,1629109.0,201935.0,201144.0,203210.0,201956.0,201149.0,203200.0
17,100.0,0.0,1.0,11.0,1.0,201144.0,203210.0,201956.0,201149.0,203200.0,1627863.0,203085.0,203516.0,1629109.0,201935.0
18,150.0,1.0,-1.0,25.0,0.0,1627863.0,203085.0,203516.0,1629109.0,201935.0,201144.0,203210.0,201149.0,203200.0,1628975.0
19,0.0,0.0,1.0,25.0,1.0,201144.0,203210.0,201149.0,203200.0,1628975.0,1627863.0,203085.0,203516.0,1629109.0,201935.0
20,150.0,1.0,0.0,9.0,1.0,1627863.0,203085.0,1629109.0,201935.0,2403.0,201144.0,203200.0,1628975.0,1628991.0,201188.0
21,0.0,0.0,1.0,9.0,0.0,201144.0,203200.0,1628975.0,1628991.0,201188.0,1627863.0,203085.0,1629109.0,201935.0,2403.0
22,150.0,1.0,1.0,0.0,1.0,1627863.0,203085.0,1629109.0,201935.0,2403.0,201144.0,1628975.0,1628991.0,201188.0,202066.0
23,0.0,0.0,0.0,0.0,0.0,201144.0,1628975.0,1628991.0,201188.0,202066.0,1627863.0,203085.0,1629109.0,201935.0,2403.0
24,100.0,1.0,1.0,43.0,1.0,1627863.0,203085.0,1629109.0,201935.0,2403.0,201144.0,1628991.0,201188.0,202066.0,201956.0
25,0.0,0.0,-1.0,43.0,0.0,201144.0,1628991.0,201188.0,202066.0,201956.0,1627863.0,203085.0,1629109.0,201935.0,2403.0
26,0.0,1.0,1.0,68.0,1.0,1627863.0,1629109.0,201935.0,2403.0,200782.0,201144.0,1628991.0,201188.0,202066.0,201956.0
27,100.0,0.0,0.0,68.0,0.0,201144.0,1628991.0,201188.0,202066.0,201956.0,1627863.0,1629109.0,201935.0,2403.0,200782.0
28,83.33333333333334,1.0,0.0,108.0,1.0,201935.0,2403.0,200782.0,203085.0,101123.0,201144.0,1628991.0,201188.0,202066.0,201956.0
29,83.33333333333334,0.0,0.0,108.0,0.0,201144.0,1628991.0,201188.0,202066.0,201956.0,201935.0,2403.0,200782.0,203085.0,101123.0
30,150.0,1.0,0.0,111.0,0.0,201935.0,200782.0,203085.0,101123.0,1629109.0,1628991.0,201188.0,202066.0,201956.0,202714.0
31,0.0,0.0,0.0,111.0,1.0,1628991.0,201188.0,202066.0,201956.0,202714.0,201935.0,200782.0,203085.0,101123.0,1629109.0
32,60.0,1.0,2.0,137.0,0.0,1627863.0,200782.0,2403.0,203085.0,201935.0,202066.0,1628991.0,201188.0,1628975.0,201144.0
33,0.0,0.0,-2.0,137.0,1.0,202066.0,1628991.0,201188.0,1628975.0,201144.0,1627863.0,200782.0,2403.0,203085.0,201935.0
34,75.0,1.0,3.0,129.0,0.0,1627863.0,200782.0,2403.0,203085.0,201935.0,202066.0,1628991.0,201188.0,201144.0,201956.0
35,150.0,0.0,-2.0,129.0,1.0,202066.0,1628991.0,201188.0,201144.0,201956.0,1627863.0,200782.0,2403.0,203085.0,201935.0
36,116.66666666666667,1.0,3.0,163.0,1.0,200782.0,203085.0,201935.0,1629109.0,101123.0,202066.0,1628991.0,201188.0,201144.0,201956.0
37,83.33333333333334,0.0,-2.0,163.0,0.0,202066.0,1628991.0,201188.0,201144.0,201956.0,200782.0,203085.0,201935.0,1629109.0,101123.0
38,150.0,1.0,5.0,43.0,0.0,200782.0,201935.0,1629109.0,101123.0,203516.0,202066.0,201956.0,202714.0,203210.0,201149.0
39,100.0,0.0,-4.0,43.0,1.0,202066.0,201956.0,202714.0,203210.0,201149.0,200782.0,201935.0,1629109.0,101123.0,203516.0
40,300.0,1.0,5.0,57.0,0.0,200782.0,201935.0,1629109.0,101123.0,203516.0,202066.0,201956.0,202714.0,203210.0,201149.0
41,300.0,0.0,-4.0,57.0,1.0,202066.0,201956.0,202714.0,203210.0,201149.0,200782.0,201935.0,1629109.0,101123.0,203516.0
42,133.33333333333331,1.0,5.0,173.0,0.0,201935.0,1629109.0,101123.0,203516.0,1627863.0,202066.0,201956.0,202714.0,203210.0,201149.0
43,100.0,0.0,-4.0,173.0,1.0,202066.0,201956.0,202714.0,203210.0,201149.0,201935.0,1629109.0,101123.0,203516.0,1627863.0
44,75.0,1.0,5.0,220.0,1.0,1627863.0,203085.0,101123.0,203516.0,1629109.0,1628991.0,201144.0,202714.0,203210.0,203200.0
45,114.28571428571428,0.0,-5.0,220.0,0.0,1628991.0,201144.0,202714.0,203210.0,203200.0,1627863.0,203085.0,101123.0,203516.0,1629109.0
46,140.0,1.0,5.0,124.0,0.0,1627863.0,203085.0,1629109.0,200782.0,201935.0,1628991.0,201144.0,202714.0,203210.0,202066.0
47,40.0,0.0,-4.0,124.0,1.0,1628991.0,201144.0,202714.0,203210.0,202066.0,1627863.0,203085.0,1629109.0,200782.0,201935.0
48,100.0,1.0,5.0,29.0,0.0,1627863.0,203085.0,200782.0,201935.0,101123.0,1628991.0,201144.0,202714.0,203210.0,202066.0
49,0.0,0.0,5.0,29.0,1.0,1628991.0,201144.0,202714.0,203210.0,202066.0,1627863.0,203085.0,200782.0,201935.0,101123.0
50,0.0,1.0,5.0,21.0,1.0,1627863.0,203085.0,101123.0,1627737.0,1628392.0,202714.0,203200.0,1629139.0,1628397.0,1628975.0
51,0.0,0.0,5.0,21.0,0.0,202714.0,203200.0,1629139.0,1628397.0,1628975.0,1627863.0,203085.0,101123.0,1627737.0,1628392.0
