,PTS/100,isHome,possession_diff,time,startsBall,offence1,offence2,offence3,offence4,offence5,defence1,defence2,defence3,defence4,defence5
0,126.66666666666666,1.0,0.0,481.0,0.0,202337.0,201967.0,201600.0,201950.0,201962.0,201601.0,1718.0,201599.0,200755.0,101108.0
1,137.5,0.0,0.0,481.0,1.0,201601.0,1718.0,201599.0,200755.0,101108.0,202337.0,201967.0,201600.0,201950.0,201962.0
2,0.0,1.0,-1.0,9.0,1.0,202337.0,201600.0,201950.0,204025.0,202087.0,201599.0,200755.0,101108.0,2037.0,202325.0
3,100.0,0.0,1.0,9.0,0.0,201599.0,200755.0,101108.0,2037.0,202325.0,202337.0,201600.0,201950.0,204025.0,202087.0
4,0.0,1.0,-1.0,44.0,1.0,202337.0,201600.0,201950.0,204025.0,202087.0,201599.0,101108.0,2037.0,202325.0,203085.0
5,0.0,0.0,2.0,44.0,0.0,201599.0,101108.0,2037.0,202325.0,203085.0,202337.0,201600.0,201950.0,204025.0,202087.0
6,0.0,1.0,-1.0,14.0,0.0,202337.0,201600.0,201950.0,204025.0,202087.0,2037.0,202325.0,203085.0,203143.0,202332.0
7,0.0,0.0,2.0,14.0,1.0,2037.0,202325.0,203085.0,203143.0,202332.0,202337.0,201600.0,201950.0,204025.0,202087.0
8,0.0,1.0,-1.0,26.0,0.0,202337.0,201950.0,204025.0,202087.0,2570.0,2037.0,202325.0,203085.0,203143.0,202332.0
9,0.0,0.0,2.0,26.0,1.0,2037.0,202325.0,203085.0,203143.0,202332.0,202337.0,201950.0,204025.0,202087.0,2570.0
10,85.71428571428571,1.0,-1.0,310.0,0.0,202337.0,204025.0,202087.0,2570.0,201962.0,2037.0,202325.0,203085.0,203143.0,202332.0
11,33.33333333333333,0.0,2.0,310.0,1.0,2037.0,202325.0,203085.0,203143.0,202332.0,202337.0,204025.0,202087.0,2570.0,201962.0
12,,1.0,1.0,16.0,0.0,201967.0,201962.0,204025.0,202087.0,2570.0,2037.0,202325.0,202332.0,101108.0,200755.0
13,0.0,0.0,0.0,16.0,1.0,2037.0,202325.0,202332.0,101108.0,200755.0,201967.0,201962.0,204025.0,202087.0,2570.0
14,0.0,1.0,1.0,0.0,1.0,201967.0,204025.0,202087.0,2570.0,201950.0,2037.0,202325.0,202332.0,101108.0,200755.0
15,0.0,0.0,-1.0,0.0,0.0,2037.0,202325.0,202332.0,101108.0,200755.0,201967.0,204025.0,202087.0,2570.0,201950.0
16,85.71428571428571,1.0,1.0,155.0,0.0,201967.0,204025.0,202087.0,2570.0,201950.0,2037.0,101108.0,200755.0,1718.0,201599.0
17,128.57142857142858,0.0,-1.0,155.0,1.0,2037.0,101108.0,200755.0,1718.0,201599.0,201967.0,204025.0,202087.0,2570.0,201950.0
18,128.57142857142858,1.0,0.0,160.0,1.0,201967.0,201950.0,202337.0,201600.0,201962.0,2037.0,101108.0,200755.0,1718.0,201599.0
19,171.42857142857142,0.0,1.0,160.0,0.0,2037.0,101108.0,200755.0,1718.0,201599.0,201967.0,201950.0,202337.0,201600.0,201962.0
20,133.33333333333331,1.0,-1.0,398.0,0.0,201967.0,201950.0,202337.0,201600.0,201962.0,101108.0,200755.0,1718.0,201599.0,201601.0
21,30.76923076923077,0.0,2.0,398.0,1.0,101108.0,200755.0,1718.0,201599.0,201601.0,201967.0,201950.0,202337.0,201600.0,201962.0
22,66.66666666666666,1.0,3.0,94.0,0.0,202337.0,201967.0,201600.0,201950.0,201962.0,201599.0,200755.0,101108.0,202325.0,2037.0
23,33.33333333333333,0.0,-2.0,94.0,1.0,201599.0,200755.0,101108.0,202325.0,2037.0,202337.0,201967.0,201600.0,201950.0,201962.0
