,PTS/100,isHome,possession_diff,time,startsBall,offence1,offence2,offence3,offence4,offence5,defence1,defence2,defence3,defence4,defence5
0,142.85714285714286,1.0,0.0,199.0,0.0,202694.0,101141.0,203083.0,203484.0,202704.0,203503.0,202703.0,2200.0,202710.0,201565.0
1,75.0,0.0,0.0,199.0,1.0,203503.0,202703.0,2200.0,202710.0,201565.0,202694.0,101141.0,203083.0,203484.0,202704.0
2,128.57142857142858,1.0,0.0,223.0,0.0,202694.0,101141.0,203083.0,203484.0,202704.0,202703.0,2200.0,202710.0,201565.0,202734.0
3,87.5,0.0,0.0,223.0,1.0,202703.0,2200.0,202710.0,201565.0,202734.0,202694.0,101141.0,203083.0,203484.0,202704.0
4,0.0,1.0,0.0,27.0,0.0,202694.0,101141.0,203083.0,203484.0,202704.0,202703.0,202710.0,202734.0,201149.0,201166.0
5,0.0,0.0,0.0,27.0,1.0,202703.0,202710.0,202734.0,201149.0,201166.0,202694.0,101141.0,203083.0,203484.0,202704.0
6,0.0,1.0,0.0,37.0,1.0,202694.0,101141.0,203484.0,202704.0,203382.0,202703.0,202710.0,202734.0,201149.0,201166.0
7,0.0,0.0,0.0,37.0,0.0,202703.0,202710.0,202734.0,201149.0,201166.0,202694.0,101141.0,203484.0,202704.0,203382.0
8,0.0,1.0,0.0,0.0,1.0,202694.0,101141.0,203484.0,202704.0,203382.0,202710.0,202734.0,201149.0,201166.0,201959.0
9,,0.0,0.0,0.0,0.0,202710.0,202734.0,201149.0,201166.0,201959.0,202694.0,101141.0,203484.0,202704.0,203382.0
10,30.76923076923077,1.0,0.0,357.0,1.0,202694.0,203484.0,203382.0,2581.0,201229.0,202710.0,202734.0,201149.0,201166.0,201959.0
11,76.92307692307693,0.0,0.0,357.0,0.0,202710.0,202734.0,201149.0,201166.0,201959.0,202694.0,203484.0,203382.0,2581.0,201229.0
12,166.66666666666669,1.0,0.0,30.0,1.0,203382.0,2581.0,201229.0,1626169.0,203493.0,202734.0,201149.0,201959.0,203926.0,201565.0
13,0.0,0.0,0.0,30.0,0.0,202734.0,201149.0,201959.0,203926.0,201565.0,203382.0,2581.0,201229.0,1626169.0,203493.0
