,PTS/100,isHome,possession_diff,time,startsBall,offence1,offence2,offence3,offence4,offence5,defence1,defence2,defence3,defence4,defence5
0,75.0,1.0,0.0,367.0,0.0,200752.0,202326.0,201585.0,203463.0,200765.0,202362.0,201933.0,201599.0,200755.0,101108.0
1,125.0,0.0,0.0,367.0,1.0,202362.0,201933.0,201599.0,200755.0,101108.0,200752.0,202326.0,201585.0,203463.0,200765.0
2,0.0,1.0,0.0,0.0,1.0,202326.0,201585.0,203463.0,200765.0,201956.0,202362.0,201933.0,201599.0,200755.0,101108.0
3,,0.0,0.0,0.0,0.0,202362.0,201933.0,201599.0,200755.0,101108.0,202326.0,201585.0,203463.0,200765.0,201956.0
4,50.0,1.0,0.0,108.0,0.0,201585.0,203463.0,200765.0,201956.0,1626161.0,202362.0,201933.0,201599.0,200755.0,101108.0
5,120.0,0.0,0.0,108.0,1.0,202362.0,201933.0,201599.0,200755.0,101108.0,201585.0,203463.0,200765.0,201956.0,1626161.0
6,,1.0,0.0,9.0,0.0,201585.0,201956.0,1626161.0,201158.0,201954.0,201933.0,201599.0,101108.0,2037.0,1718.0
7,0.0,0.0,0.0,9.0,1.0,201933.0,201599.0,101108.0,2037.0,1718.0,201585.0,201956.0,1626161.0,201158.0,201954.0
8,0.0,1.0,0.0,4.0,0.0,201585.0,201956.0,1626161.0,201158.0,201954.0,201933.0,101108.0,2037.0,1718.0,2746.0
9,0.0,0.0,0.0,4.0,1.0,201933.0,101108.0,2037.0,1718.0,2746.0,201585.0,201956.0,1626161.0,201158.0,201954.0
10,0.0,1.0,0.0,22.0,1.0,201956.0,1626161.0,201158.0,201954.0,200752.0,201933.0,101108.0,2037.0,1718.0,2746.0
11,0.0,0.0,0.0,22.0,0.0,201933.0,101108.0,2037.0,1718.0,2746.0,201956.0,1626161.0,201158.0,201954.0,200752.0
12,66.66666666666666,1.0,0.0,42.0,1.0,201956.0,1626161.0,201158.0,201954.0,200752.0,2037.0,1718.0,2746.0,203085.0,202325.0
13,50.0,0.0,0.0,42.0,0.0,2037.0,1718.0,2746.0,203085.0,202325.0,201956.0,1626161.0,201158.0,201954.0,200752.0
14,85.71428571428571,1.0,0.0,224.0,0.0,201956.0,1626161.0,201158.0,201954.0,2406.0,2037.0,1718.0,2746.0,203085.0,202325.0
15,62.5,0.0,0.0,224.0,1.0,2037.0,1718.0,2746.0,203085.0,202325.0,201956.0,1626161.0,201158.0,201954.0,2406.0
16,0.0,1.0,0.0,46.0,1.0,201956.0,201158.0,201954.0,2406.0,202326.0,2037.0,1718.0,2746.0,203085.0,202325.0
17,0.0,0.0,0.0,46.0,0.0,2037.0,1718.0,2746.0,203085.0,202325.0,201956.0,201158.0,201954.0,2406.0,202326.0
18,50.0,1.0,0.0,61.0,1.0,201158.0,201954.0,2406.0,202326.0,200752.0,2037.0,1718.0,203085.0,202325.0,201599.0
19,75.0,0.0,0.0,61.0,0.0,2037.0,1718.0,203085.0,202325.0,201599.0,201158.0,201954.0,2406.0,202326.0,200752.0
20,50.0,1.0,0.0,0.0,0.0,201158.0,201954.0,2406.0,202326.0,200752.0,2037.0,203085.0,202325.0,201599.0,201933.0
21,0.0,0.0,0.0,0.0,1.0,2037.0,203085.0,202325.0,201599.0,201933.0,201158.0,201954.0,2406.0,202326.0,200752.0
22,0.0,1.0,0.0,31.0,0.0,201158.0,201954.0,2406.0,202326.0,200752.0,2037.0,202325.0,201599.0,201933.0,101108.0
